timestamp,ambient_air_temperature_body,cabin_temperature,cabin_humidity_pct,hvac_blower_speed,ac_compressor_load_pct,window_open_pct,sunroof_position_pct,fuel_level_pct,distance_since_codes_cleared,distance_with_mil_lit,odometer_reading
2024-07-05T12:53:49-05:30,34.8,22.9,64.4,34.0,64.0,15.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T12:53:50-05:30,34.8,22.9,64.4,34.0,64.0,15.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T12:53:51-05:30,34.8,22.8,64.3,34.0,64.0,15.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T12:53:52-05:30,34.8,22.8,64.5,34.0,64.0,5.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T12:53:53-05:30,34.8,22.8,64.4,33.0,64.0,5.0,2.0,79.95,5692.0,0.0,42000.2
2024-07-05T12:53:54-05:30,34.8,22.8,64.5,33.0,64.0,5.0,2.0,79.95,5692.0,0.0,42000.3
2024-07-05T12:53:55-05:30,34.8,22.8,64.5,33.0,64.0,5.0,2.0,79.95,5692.0,0.0,42000.3
2024-07-05T12:53:56-05:30,34.8,22.8,64.5,33.0,65.0,5.0,2.0,79.95,5692.0,0.0,42000.3
2024-07-05T12:53:57-05:30,34.8,22.8,64.6,32.0,65.0,15.0,2.0,79.95,5692.0,0.0,42000.3
2024-07-05T12:53:58-05:30,34.9,22.8,64.7,32.0,65.0,15.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:53:59-05:30,34.9,22.8,64.7,32.0,65.0,15.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:00-05:30,34.8,22.8,64.7,32.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:01-05:30,34.8,22.8,64.7,31.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:02-05:30,34.8,22.7,64.8,31.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:03-05:30,34.8,22.7,64.7,30.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:04-05:30,34.8,22.7,64.7,30.0,65.0,4.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:05-05:30,34.8,22.7,64.6,30.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:06-05:30,34.9,22.7,64.5,30.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:07-05:30,34.9,22.7,64.5,30.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:08-05:30,34.9,22.7,64.4,30.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:09-05:30,34.9,22.7,64.5,30.0,65.0,15.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:10-05:30,34.9,22.7,64.6,30.0,65.0,14.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:11-05:30,34.9,22.7,64.6,30.0,65.0,14.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:12-05:30,34.8,22.7,64.5,29.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:13-05:30,34.8,22.7,64.5,29.0,65.0,5.0,2.0,79.94,5692.0,0.0,42000.3
2024-07-05T12:54:14-05:30,34.8,22.7,64.5,29.0,65.0,5.0,2.0,79.93,5692.0,0.0,42000.3
2024-07-05T12:54:15-05:30,34.8,22.7,64.5,29.0,65.0,5.0,2.0,79.93,5692.0,0.0,42000.3
2024-07-05T12:54:16-05:30,34.8,22.7,64.5,29.0,65.0,5.0,2.0,79.93,5692.0,0.0,42000.3
2024-07-05T12:54:17-05:30,34.9,22.7,64.4,29.0,65.0,5.0,2.0,79.93,5692.0,0.0,42000.3
2024-07-05T12:54:18-05:30,34.8,22.7,64.4,29.0,65.0,5.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T12:54:19-05:30,34.8,22.6,64.4,29.0,65.0,5.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T12:54:20-05:30,34.8,22.7,64.4,29.0,65.0,5.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T12:54:21-05:30,34.8,22.6,64.5,29.0,65.0,16.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T12:54:22-05:30,34.8,22.6,64.5,29.0,65.0,15.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T12:54:23-05:30,34.8,22.6,64.5,29.0,65.0,15.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T12:54:24-05:30,34.8,22.6,64.6,29.0,65.0,5.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T12:54:25-05:30,34.8,22.6,64.6,28.0,65.0,6.0,2.0,79.93,5693.0,0.0,42000.4
2024-07-05T12:54:26-05:30,34.8,22.6,64.6,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T12:54:27-05:30,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T12:54:28-05:30,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T12:54:29-05:30,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T12:54:30-05:30,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T12:54:31-05:30,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T12:54:32-05:30,34.8,22.6,64.5,28.0,65.0,6.0,2.0,79.92,5693.0,0.0,42000.4
2024-07-05T12:54:33-05:30,34.8,22.6,64.5,27.0,66.0,15.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T12:54:34-05:30,34.8,22.6,64.5,27.0,66.0,15.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T12:54:35-05:30,34.8,22.6,64.5,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T12:54:36-05:30,34.8,22.6,64.5,27.0,66.0,15.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T12:54:37-05:30,34.8,22.6,64.5,27.0,66.0,15.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T12:54:38-05:30,34.8,22.6,64.6,27.0,66.0,15.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T12:54:39-05:30,34.9,22.6,64.5,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T12:54:40-05:30,34.8,22.6,64.4,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.4
2024-07-05T12:54:41-05:30,34.8,22.6,64.4,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.5
2024-07-05T12:54:42-05:30,34.8,22.6,64.4,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.5
2024-07-05T12:54:43-05:30,34.8,22.6,64.4,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.5
2024-07-05T12:54:44-05:30,34.8,22.6,64.4,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.5
2024-07-05T12:54:45-05:30,34.8,22.6,64.3,27.0,66.0,5.0,2.0,79.91,5693.0,0.0,42000.5
2024-07-05T12:54:46-05:30,34.8,22.6,64.3,27.0,66.0,5.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T12:54:47-05:30,34.8,22.6,64.2,27.0,66.0,5.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T12:54:48-05:30,34.8,22.6,64.1,27.0,66.0,4.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T12:54:49-05:30,34.8,22.6,64.1,27.0,66.0,4.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T12:54:50-05:30,34.8,22.6,64.1,27.0,66.0,5.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T12:54:51-05:30,34.8,22.6,64.1,26.0,66.0,4.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T12:54:52-05:30,34.8,22.6,64.1,26.0,66.0,5.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T12:54:53-05:30,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.9,5693.0,0.0,42000.5
2024-07-05T12:54:54-05:30,34.8,22.6,63.9,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.5
2024-07-05T12:54:55-05:30,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.5
2024-07-05T12:54:56-05:30,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.5
2024-07-05T12:54:57-05:30,34.8,22.6,64.1,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.5
2024-07-05T12:54:58-05:30,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:54:59-05:30,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:00-05:30,34.8,22.6,64.0,27.0,66.0,5.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:01-05:30,34.8,22.6,64.0,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:02-05:30,34.8,22.6,64.0,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:03-05:30,34.8,22.6,64.1,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:04-05:30,34.8,22.6,64.0,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:05-05:30,34.8,22.6,64.1,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:06-05:30,34.8,22.6,64.0,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:07-05:30,34.8,22.6,64.1,27.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:08-05:30,34.8,22.6,64.1,26.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:09-05:30,34.8,22.5,64.2,26.0,66.0,15.0,2.0,79.89,5693.0,0.0,42000.6
2024-07-05T12:55:10-05:30,34.8,22.5,64.1,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:11-05:30,34.8,22.5,64.1,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:12-05:30,34.8,22.5,64.1,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:13-05:30,34.9,22.5,64.1,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:14-05:30,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:15-05:30,34.9,22.5,63.9,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:16-05:30,34.9,22.5,63.9,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:17-05:30,34.9,22.5,63.9,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:18-05:30,34.8,22.5,63.9,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:19-05:30,34.9,22.5,64.0,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:20-05:30,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:21-05:30,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:22-05:30,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:23-05:30,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:24-05:30,34.9,22.6,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:25-05:30,34.9,22.5,63.8,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:26-05:30,34.9,22.5,63.8,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:27-05:30,34.9,22.5,63.9,26.0,66.0,5.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:28-05:30,34.9,22.5,63.9,26.0,66.0,15.0,2.0,79.88,5693.0,0.0,42000.6
2024-07-05T12:55:29-05:30,34.9,22.5,63.8,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:30-05:30,34.9,22.6,63.8,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:31-05:30,34.9,22.5,63.8,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:32-05:30,34.9,22.6,63.8,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:33-05:30,34.9,22.6,63.7,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:34-05:30,34.9,22.6,63.6,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:35-05:30,34.9,22.5,63.6,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:36-05:30,34.9,22.5,63.6,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:37-05:30,34.9,22.5,63.7,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:38-05:30,34.9,22.5,63.8,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:39-05:30,34.9,22.5,63.8,26.0,66.0,5.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:40-05:30,34.9,22.5,63.7,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:41-05:30,34.9,22.5,63.7,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:42-05:30,34.9,22.5,63.6,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:43-05:30,34.9,22.5,63.6,26.0,66.0,5.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:44-05:30,34.9,22.5,63.6,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.6
2024-07-05T12:55:45-05:30,34.9,22.5,63.7,26.0,66.0,16.0,2.0,79.87,5693.0,0.0,42000.7
2024-07-05T12:55:46-05:30,34.9,22.5,63.7,26.0,66.0,15.0,2.0,79.87,5693.0,0.0,42000.7
2024-07-05T12:55:47-05:30,34.9,22.5,63.7,26.0,66.0,5.0,2.0,79.87,5693.0,0.0,42000.7
